,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
526,P.J. Tucker,Houston Rockets,41:14,1,4,0.25,1,4,0.25,2,2,1.0,2,1,3,1,1,0,2,5,5,-1,41:14,0.512,0.375,1.0,0.5,4.8,2.8,3.9,2.8,1.1,0.0,29.1,6.9,92.0,112.0,20200120
527,James Harden,Houston Rockets,38:55,9,29,0.31,1,17,0.059,10,13,0.769,2,7,9,6,1,1,4,3,29,-2,38:55,0.418,0.328,0.586,0.448,5.0,21.1,12.3,23.2,1.2,2.1,10.3,41.4,88.0,107.0,20200120
528,Russell Westbrook,Houston Rockets,37:48,16,24,0.667,0,1,0.0,0,1,0.0,2,9,11,12,2,0,3,0,32,-13,37:48,0.655,0.667,0.042,0.042,5.2,27.9,15.5,67.2,2.4,0.0,10.9,30.2,130.0,105.0,20200120
529,Clint Capela,Houston Rockets,25:22,6,8,0.75,0,0,0.0,0,0,0.0,2,5,7,0,0,1,0,5,12,-6,25:22,0.75,0.75,0.0,0.0,7.7,23.1,14.7,0.0,0.0,3.2,0.0,13.1,153.0,108.0,20200120
530,Ben McLemore,Houston Rockets,19:42,2,4,0.5,2,4,0.5,0,0,0.0,0,2,2,0,0,0,0,3,6,-12,19:42,0.75,0.75,1.0,0.0,0.0,11.9,5.4,0.0,0.0,0.0,0.0,8.4,144.0,113.0,20200120
531,Danuel House Jr.,Houston Rockets,35:46,5,11,0.455,3,7,0.429,0,0,0.0,1,5,6,1,2,3,1,4,13,-4,35:46,0.591,0.591,0.636,0.0,2.7,16.4,8.9,3.7,2.6,6.7,8.3,13.9,111.0,101.0,20200120
532,Eric Gordon,Houston Rockets,29:00,2,12,0.167,1,8,0.125,0,1,0.0,0,1,1,1,0,0,0,2,5,0,29:00,0.201,0.208,0.667,0.083,0.0,4.0,1.8,4.2,0.0,0.0,0.0,17.8,48.0,115.0,20200120
533,Thabo Sefolosha,Houston Rockets,12:13,2,5,0.4,1,4,0.25,0,0,0.0,0,4,4,0,0,2,1,1,5,13,12:13,0.5,0.5,0.8,0.0,0.0,38.3,17.5,0.0,0.0,13.1,16.7,20.4,80.0,97.0,20200120
534,Isaiah Hartenstein,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200120
535,Chris Clemons,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200120
536,Michael Frazier,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200120
537,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200120
538,Team Totals,Houston Rockets,240,43,97,0.443,9,45,0.2,12,17,0.706,9,34,43,21,6,7,11,23,107,0,240,0.512,0.49,0.464,0.175,18.4,82.9,47.8,48.8,5.7,11.7,9.5,100.0,102.3,107.1,20200120
539,Russell Westbrook,Houston Rockets,34:20,11,25,0.44,0,0,0.0,6,7,0.857,6,10,16,8,4,1,5,2,28,25,34:20,0.499,0.44,0.0,0.28,18.6,29.1,24.1,42.0,5.7,2.2,15.1,39.1,114.0,94.0,20200122
540,Clint Capela,Houston Rockets,33:51,7,14,0.5,0,0,0.0,0,1,0.0,8,3,11,2,0,5,1,1,14,9,33:51,0.485,0.5,0.0,0.071,25.2,8.9,16.8,8.8,0.0,11.1,6.5,18.5,124.0,107.0,20200122
541,P.J. Tucker,Houston Rockets,31:29,3,9,0.333,2,6,0.333,0,0,0.0,3,6,9,4,1,0,0,4,8,13,31:29,0.444,0.444,0.667,0.0,10.2,19.1,14.8,16.3,1.6,0.0,0.0,11.6,137.0,108.0,20200122
542,James Harden,Houston Rockets,31:24,6,13,0.462,2,6,0.333,13,15,0.867,1,4,5,5,2,0,3,3,27,7,31:24,0.689,0.538,0.462,1.154,3.4,12.7,8.2,23.3,3.1,0.0,13.3,29.2,140.0,107.0,20200122
543,Ben McLemore,Houston Rockets,17:36,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,1,2,-10,17:36,0.333,0.333,0.333,0.0,0.0,5.7,2.9,6.9,0.0,0.0,40.0,11.5,53.0,116.0,20200122
544,Eric Gordon,Houston Rockets,29:17,8,11,0.727,6,8,0.75,3,3,1.0,0,0,0,2,0,1,1,2,25,22,29:17,1.015,1.0,0.727,0.273,0.0,0.0,0.0,11.3,0.0,2.6,7.5,18.5,186.0,116.0,20200122
545,Danuel House Jr.,Houston Rockets,24:41,1,5,0.2,0,2,0.0,0,0,0.0,0,4,4,1,0,0,0,0,2,28,24:41,0.2,0.2,0.4,0.0,0.0,16.2,8.4,4.9,0.0,0.0,0.0,8.2,68.0,113.0,20200122
546,Austin Rivers,Houston Rockets,21:09,3,5,0.6,3,4,0.75,2,2,1.0,0,4,4,1,2,0,2,1,11,8,21:09,0.935,0.9,0.8,0.4,0.0,18.9,9.8,6.4,4.6,0.0,25.4,15.1,134.0,102.0,20200122
547,Michael Frazier,Houston Rockets,5:56,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,2,0,-8,5:56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,6.8,0.0,99.0,20200122
548,Chris Clemons,Houston Rockets,3:36,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,2,0,2,-7,3:36,0.5,0.5,0.5,0.0,0.0,0.0,0.0,46.5,0.0,0.0,50.0,45.1,61.0,118.0,20200122
549,Isaiah Hartenstein,Houston Rockets,3:36,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-7,3:36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,200.0,118.0,20200122
550,Thabo Sefolosha,Houston Rockets,3:05,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,1,0,0,0,3:05,0.0,0.0,0.0,0.0,0.0,97.3,50.2,37.1,0.0,0.0,100.0,13.2,46.0,86.0,20200122
551,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200122
552,Team Totals,Houston Rockets,240,42,89,0.472,13,29,0.448,24,28,0.857,18,35,53,26,10,7,17,16,121,0,240,0.597,0.545,0.326,0.315,40.0,72.9,57.0,61.9,10.2,10.9,14.4,100.0,123.7,107.4,20200122
553,Russell Westbrook,Houston Rockets,37:44,16,27,0.593,0,0,0.0,13,13,1.0,0,6,6,10,1,0,3,2,45,3,37:44,0.688,0.593,0.0,0.481,0.0,17.8,8.9,47.7,1.2,0.0,8.4,39.3,136.0,118.0,20200124
554,P.J. Tucker,Houston Rockets,36:02,0,2,0.0,0,2,0.0,2,2,1.0,0,3,3,5,4,0,0,5,2,1,36:02,0.347,0.0,1.0,1.0,0.0,9.3,4.6,14.2,4.9,0.0,0.0,3.3,129.0,112.0,20200124
555,James Harden,Houston Rockets,34:31,3,13,0.231,0,6,0.0,6,6,1.0,0,4,4,5,0,3,3,4,12,-7,34:31,0.384,0.231,0.462,0.462,0.0,12.9,6.5,16.2,0.0,6.3,16.1,22.4,80.0,118.0,20200124
556,Clint Capela,Houston Rockets,33:58,9,12,0.75,0,0,0.0,0,3,0.0,4,5,9,0,0,5,1,1,18,-4,33:58,0.676,0.75,0.0,0.25,13.1,16.4,14.8,0.0,0.0,10.7,7.0,17.5,131.0,114.0,20200124
557,Ben McLemore,Houston Rockets,16:19,1,5,0.2,1,4,0.25,0,0,0.0,0,1,1,0,2,0,1,0,3,4,16:19,0.3,0.3,0.8,0.0,0.0,6.8,3.4,0.0,5.5,0.0,16.7,15.3,49.0,112.0,20200124
558,Eric Gordon,Houston Rockets,35:44,8,19,0.421,6,13,0.462,5,7,0.714,0,5,5,3,0,0,1,3,27,18,35:44,0.611,0.579,0.684,0.368,0.0,15.6,7.8,11.1,0.0,0.0,4.3,26.8,119.0,122.0,20200124
559,Danuel House Jr.,Houston Rockets,26:36,3,5,0.6,2,4,0.5,0,0,0.0,1,5,6,0,2,1,2,1,8,18,26:36,0.8,0.8,0.8,0.0,4.2,21.0,12.6,0.0,3.3,2.7,28.6,10.9,108.0,111.0,20200124
560,Austin Rivers,Houston Rockets,19:05,7,8,0.875,2,3,0.667,0,0,0.0,0,1,1,1,2,0,0,2,16,2,19:05,1.0,1.0,0.375,0.0,0.0,5.8,2.9,8.6,4.7,0.0,0.0,17.4,193.0,114.0,20200124
561,Isaiah Hartenstein,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200124
562,Michael Frazier,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200124
563,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200124
564,Thabo Sefolosha,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200124
565,Team Totals,Houston Rockets,240,47,91,0.516,11,32,0.344,26,31,0.839,5,30,35,24,11,9,11,18,131,0,240,0.626,0.577,0.352,0.341,11.6,69.8,40.7,51.1,10.2,13.6,9.5,100.0,121.4,114.9,20200124
566,Russell Westbrook,Houston Rockets,39:07,14,29,0.483,0,1,0.0,4,5,0.8,3,4,7,7,2,1,10,4,32,-8,39:07,0.513,0.483,0.034,0.172,8.0,12.3,10.0,37.6,2.5,1.9,24.3,43.6,92.0,116.0,20200126
567,P.J. Tucker,Houston Rockets,38:26,1,3,0.333,1,2,0.5,2,2,1.0,3,5,8,2,2,2,1,3,5,6,38:26,0.644,0.5,0.667,0.667,8.1,15.6,11.6,6.4,2.5,3.8,20.5,5.3,139.0,114.0,20200126
568,Eric Gordon,Houston Rockets,35:28,5,14,0.357,2,10,0.2,7,7,1.0,0,3,3,1,1,1,2,1,19,-10,35:28,0.556,0.429,0.714,0.5,0.0,10.2,4.7,4.1,1.4,2.1,10.5,22.3,114.0,119.0,20200126
569,Clint Capela,Houston Rockets,28:39,3,8,0.375,0,0,0.0,3,6,0.5,8,4,12,2,0,1,2,3,9,-2,28:39,0.423,0.375,0.0,0.75,29.1,16.8,23.4,9.6,0.0,2.6,15.8,18.3,108.0,120.0,20200126
570,Ben McLemore,Houston Rockets,21:46,6,11,0.545,3,7,0.429,0,0,0.0,0,0,0,0,0,0,1,2,15,-11,21:46,0.682,0.682,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,22.8,126.0,126.0,20200126
571,Austin Rivers,Houston Rockets,33:38,5,9,0.556,2,4,0.5,1,4,0.25,0,6,6,4,0,0,0,4,13,-7,33:38,0.604,0.667,0.444,0.444,0.0,21.4,10.0,17.4,0.0,0.0,0.0,13.3,138.0,121.0,20200126
572,Danuel House Jr.,Houston Rockets,27:28,3,9,0.333,3,7,0.429,2,2,1.0,1,4,5,3,1,1,0,2,11,-6,27:28,0.557,0.5,0.778,0.222,3.8,17.5,10.2,15.1,1.8,2.7,0.0,14.9,141.0,116.0,20200126
573,Thabo Sefolosha,Houston Rockets,15:28,3,5,0.6,0,2,0.0,0,1,0.0,0,3,3,0,0,1,0,2,6,3,15:28,0.551,0.6,0.4,0.2,0.0,23.3,10.8,0.0,0.0,4.8,0.0,14.6,114.0,117.0,20200126
574,William Howard,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200126
575,Isaiah Hartenstein,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200126
576,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200126
577,Michael Frazier,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200126
578,Chris Clemons,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200126
579,Team Totals,Houston Rockets,240,40,88,0.455,11,33,0.333,19,27,0.704,15,29,44,19,6,7,16,21,110,0,240,0.551,0.517,0.375,0.307,32.6,72.5,51.2,47.5,6.0,10.8,13.8,100.0,110.8,117.8,20200126
580,Danuel House Jr.,Houston Rockets,45:35,6,14,0.429,2,5,0.4,7,9,0.778,1,10,11,2,5,0,5,4,21,9,45:35,0.585,0.5,0.357,0.643,2.5,29.3,14.9,6.6,4.8,0.0,21.8,20.6,99.0,102.0,20200127
581,Austin Rivers,Houston Rockets,40:53,7,21,0.333,2,8,0.25,5,8,0.625,0,4,4,1,1,2,2,3,21,18,40:53,0.428,0.381,0.381,0.381,0.0,13.0,6.0,3.9,1.1,5.5,7.5,26.5,84.0,107.0,20200127
582,Eric Gordon,Houston Rockets,38:17,14,22,0.636,6,11,0.545,16,20,0.8,0,6,6,3,2,1,2,0,50,12,38:17,0.812,0.773,0.5,0.909,0.0,20.9,9.6,18.4,2.3,2.9,6.1,35.0,157.0,106.0,20200127
583,P.J. Tucker,Houston Rockets,32:04,2,4,0.5,1,3,0.333,4,4,1.0,3,7,10,5,1,1,3,5,9,5,32:04,0.781,0.625,0.75,1.0,10.7,29.1,19.2,21.4,1.4,3.5,34.2,11.2,135.0,107.0,20200127
584,Ben McLemore,Houston Rockets,23:52,2,3,0.667,2,3,0.667,0,2,0.0,0,2,2,2,0,0,0,6,6,0,23:52,0.773,1.0,1.0,0.667,0.0,11.2,5.2,11.8,0.0,0.0,0.0,6.6,160.0,113.0,20200127
585,Thabo Sefolosha,Houston Rockets,25:56,4,7,0.571,1,4,0.25,0,2,0.0,0,3,3,1,2,0,1,2,9,10,25:56,0.571,0.643,0.571,0.286,0.0,15.4,7.1,6.0,3.4,0.0,11.3,14.0,103.0,106.0,20200127
586,Michael Frazier,Houston Rockets,20:09,1,3,0.333,1,2,0.5,3,4,0.75,0,0,0,0,0,0,0,4,6,11,20:09,0.63,0.5,0.667,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,133.0,113.0,20200127
587,Chris Clemons,Houston Rockets,7:18,1,6,0.167,0,4,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-11,7:18,0.167,0.167,0.667,0.0,0.0,18.3,8.4,0.0,0.0,0.0,0.0,33.6,36.0,113.0,20200127
588,Isaiah Hartenstein,Houston Rockets,5:56,1,1,1.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,2,1,2,-9,5:56,1.0,1.0,0.0,0.0,38.5,22.5,31.1,0.0,0.0,0.0,66.7,20.6,93.0,112.0,20200127
589,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200127
590,William Howard,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200127
591,Team Totals,Houston Rockets,240,38,81,0.469,15,40,0.375,35,49,0.714,6,34,40,14,11,4,15,25,126,0,240,0.614,0.562,0.494,0.605,14.3,94.4,51.3,36.8,10.0,9.3,12.8,100.0,115.1,106.9,20200127
592,Russell Westbrook,Houston Rockets,41:44,16,29,0.552,1,3,0.333,6,6,1.0,3,7,10,6,2,1,6,3,39,-7,41:44,0.616,0.569,0.103,0.207,7.0,20.1,12.9,32.0,2.2,2.2,15.9,37.0,113.0,115.0,20200129
593,James Harden,Houston Rockets,38:16,5,18,0.278,2,8,0.25,6,6,1.0,1,4,5,4,2,2,6,3,18,-13,38:16,0.436,0.333,0.444,0.333,2.6,12.5,7.0,14.9,2.4,4.7,22.5,28.6,79.0,115.0,20200129
594,P.J. Tucker,Houston Rockets,34:41,2,7,0.286,1,4,0.25,0,0,0.0,1,8,9,4,1,0,0,5,5,4,34:41,0.357,0.357,0.571,0.0,2.8,27.7,14.0,14.9,1.3,0.0,0.0,8.3,106.0,117.0,20200129
595,Eric Gordon,Houston Rockets,29:39,2,10,0.2,1,8,0.125,3,4,0.75,0,0,0,2,2,1,0,1,8,-14,29:39,0.34,0.25,0.8,0.4,0.0,0.0,0.0,8.8,3.1,3.1,0.0,16.3,83.0,117.0,20200129
596,Clint Capela,Houston Rockets,17:09,1,1,1.0,0,0,0.0,0,2,0.0,3,4,7,1,0,0,3,1,2,-15,17:09,0.532,1.0,0.0,2.0,17.1,28.0,22.0,7.5,0.0,0.0,61.5,11.7,74.0,120.0,20200129
597,Austin Rivers,Houston Rockets,28:18,6,11,0.545,5,8,0.625,0,0,0.0,1,2,3,0,1,0,0,3,17,-8,28:18,0.773,0.773,0.727,0.0,3.5,8.5,5.7,0.0,1.6,0.0,0.0,16.0,149.0,120.0,20200129
598,Danuel House Jr.,Houston Rockets,24:19,2,8,0.25,2,7,0.286,0,0,0.0,0,4,4,3,0,1,0,2,6,-7,24:19,0.375,0.375,0.875,0.0,0.0,19.7,8.9,16.4,0.0,3.7,0.0,13.5,95.0,119.0,20200129
599,Ben McLemore,Houston Rockets,22:01,6,10,0.6,5,9,0.556,0,0,0.0,0,0,0,1,0,0,0,4,17,-3,22:01,0.85,0.85,0.9,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,18.6,161.0,125.0,20200129
600,Thabo Sefolosha,Houston Rockets,3:53,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-2,3:53,0.0,0.0,0.0,0.0,0.0,30.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,119.0,20200129
601,Michael Frazier,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200129
602,Chris Clemons,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200129
603,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200129
604,Isaiah Hartenstein,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200129
605,Team Totals,Houston Rockets,240,40,94,0.426,17,47,0.362,15,18,0.833,9,30,39,21,8,5,15,23,112,0,240,0.549,0.516,0.5,0.191,18.4,75.0,43.8,52.5,7.6,9.4,12.8,100.0,105.7,118.0,20200129
606,Russell Westbrook,Houston Rockets,39:42,13,28,0.464,0,1,0.0,6,7,0.857,2,4,6,9,3,0,1,5,32,6,39:42,0.515,0.464,0.036,0.25,5.4,11.0,8.2,37.2,3.5,0.0,3.1,34.4,120.0,117.0,20200131
607,Danuel House Jr.,Houston Rockets,38:27,5,10,0.5,4,6,0.667,0,0,0.0,0,3,3,0,2,2,0,2,14,11,38:27,0.7,0.7,0.6,0.0,0.0,8.5,4.2,0.0,2.4,4.6,0.0,11.1,131.0,118.0,20200131
608,James Harden,Houston Rockets,37:25,10,25,0.4,6,14,0.429,9,10,0.9,2,14,16,6,4,0,3,4,35,9,37:25,0.595,0.52,0.56,0.4,5.7,40.8,23.1,23.9,5.0,0.0,9.3,36.8,120.0,104.0,20200131
609,P.J. Tucker,Houston Rockets,36:15,2,6,0.333,2,5,0.4,0,0,0.0,0,1,1,1,1,1,0,2,6,6,36:15,0.5,0.5,0.833,0.0,0.0,3.0,1.5,3.1,1.3,2.5,0.0,7.0,105.0,124.0,20200131
610,Eric Gordon,Houston Rockets,30:55,6,13,0.462,3,8,0.375,2,2,1.0,0,1,1,4,0,1,0,2,17,10,30:55,0.612,0.577,0.615,0.154,0.0,3.5,1.7,17.4,0.0,2.9,0.0,19.1,133.0,126.0,20200131
611,Austin Rivers,Houston Rockets,27:33,3,5,0.6,3,4,0.75,0,0,0.0,0,3,3,2,1,0,0,1,9,-7,27:33,0.9,0.9,0.8,0.0,0.0,11.9,5.9,8.8,1.7,0.0,0.0,7.7,177.0,121.0,20200131
612,Ben McLemore,Houston Rockets,15:14,5,9,0.556,3,6,0.5,0,1,0.0,0,2,2,0,0,1,1,2,13,-4,15:14,0.689,0.722,0.667,0.111,0.0,14.3,7.1,0.0,0.0,5.8,9.6,29.2,109.0,121.0,20200131
613,Thabo Sefolosha,Houston Rockets,14:29,1,2,0.5,0,1,0.0,0,0,0.0,3,2,5,3,0,0,1,2,2,4,14:29,0.5,0.5,0.5,0.0,22.1,15.1,18.6,23.9,0.0,0.0,33.3,8.8,140.0,124.0,20200131
614,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200131
615,Isaiah Hartenstein,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200131
616,Chris Clemons,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200131
617,Michael Frazier,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200131
618,Team Totals,Houston Rockets,240,45,98,0.459,21,45,0.467,17,20,0.85,7,30,37,25,11,5,6,20,128,0,240,0.599,0.566,0.459,0.204,15.6,68.2,41.6,55.6,10.7,9.3,5.3,100.0,124.9,118.1,20200131
619,James Harden,Houston Rockets,38:47,12,24,0.5,7,15,0.467,9,9,1.0,2,8,10,9,0,2,4,5,40,3,38:47,0.715,0.646,0.625,0.375,4.3,20.6,11.7,42.6,0.0,4.1,12.5,32.5,135.0,105.0,20200202
620,P.J. Tucker,Houston Rockets,38:42,0,5,0.0,0,2,0.0,0,0,0.0,2,7,9,0,1,0,1,4,0,1,38:42,0.0,0.0,0.4,0.0,4.3,18.1,10.5,0.0,1.2,0.0,16.7,6.1,26.0,105.0,20200202
621,Russell Westbrook,Houston Rockets,36:02,9,24,0.375,1,4,0.25,3,3,1.0,2,4,6,7,1,0,2,4,22,-1,36:02,0.434,0.396,0.167,0.125,4.6,11.1,7.5,32.1,1.3,0.0,7.3,29.9,98.0,108.0,20200202
622,Eric Gordon,Houston Rockets,33:09,4,12,0.333,1,7,0.143,0,0,0.0,1,0,1,2,4,0,0,2,9,1,33:09,0.375,0.375,0.583,0.0,2.5,0.0,1.4,8.2,5.5,0.0,0.0,14.3,89.0,103.0,20200202
623,Danuel House Jr.,Houston Rockets,28:04,5,14,0.357,2,8,0.25,0,0,0.0,4,8,12,1,1,0,0,0,12,0,28:04,0.429,0.429,0.571,0.0,11.8,28.5,19.4,5.3,1.6,0.0,0.0,19.7,104.0,100.0,20200202
624,Ben McLemore,Houston Rockets,23:37,6,12,0.5,4,9,0.444,6,8,0.75,0,0,0,0,2,0,0,0,22,14,23:37,0.709,0.667,0.75,0.667,0.0,0.0,0.0,0.0,3.8,0.0,0.0,25.9,141.0,106.0,20200202
625,Austin Rivers,Houston Rockets,23:37,4,12,0.333,0,4,0.0,0,0,0.0,0,2,2,2,2,0,0,0,8,15,23:37,0.333,0.333,0.333,0.0,0.0,8.5,3.8,12.4,3.8,0.0,0.0,20.0,77.0,103.0,20200202
626,Thabo Sefolosha,Houston Rockets,18:02,1,2,0.5,1,2,0.5,1,2,0.5,0,3,3,1,3,1,0,3,4,7,18:02,0.694,0.75,1.0,1.0,0.0,16.6,7.5,6.9,7.5,4.4,0.0,6.3,146.0,89.0,20200202
627,Tyson Chandler,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200202
628,Isaiah Hartenstein,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200202
629,William Howard,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200202
630,Chris Clemons,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200202
631,Michael Frazier,Houston Rockets,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200202
632,Team Totals,Houston Rockets,240,41,105,0.39,16,51,0.314,19,22,0.864,11,32,43,22,14,3,7,18,117,0,240,0.51,0.467,0.486,0.21,19.0,66.7,40.6,53.7,13.2,4.9,5.8,100.0,110.2,102.7,20200202
