,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
419,Marquese Chriss,Golden State Warriors,16:40,5,9,0.556,0,0,0.0,6,8,0.75,2,3,5,2,0,2,0,0,16,2,16:40,0.639,0.556,0.0,0.889,12.5,20.6,16.4,18.8,0.0,14.0,0.0,31.8,144.0,130.0,20191228
420,Jacob Evans,Golden State Warriors,15:42,2,6,0.333,0,1,0.0,0,0,0.0,1,2,3,1,0,0,4,0,4,1,15:42,0.333,0.333,0.167,0.0,6.6,14.6,10.4,7.9,0.0,0.0,40.0,26.9,51.0,140.0,20191228
421,Eric Paschall,Golden State Warriors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191228
422,Team Totals,Golden State Warriors,240,45,93,0.484,18,39,0.462,13,17,0.765,9,33,42,28,4,3,13,19,121,0,240,0.602,0.581,0.419,0.183,19.6,78.6,47.7,62.2,3.9,7.3,11.5,100.0,117.4,136.9,20191228
423,Glenn Robinson III,Golden State Warriors,39:32,10,17,0.588,3,5,0.6,2,2,1.0,0,3,3,3,0,1,2,3,25,-3,39:32,0.72,0.692,0.231,0.154,2.6,17.9,9.7,8.1,0.0,0.0,0.0,16.6,144.0,120.0,20191231
424,Damion Lee,Golden State Warriors,39:32,8,13,0.615,2,3,0.667,2,2,1.0,1,6,7,2,0,0,0,0,20,-1,39:32,0.699,0.676,0.294,0.118,0.0,8.9,4.1,13.1,0.0,2.1,10.1,23.8,121.0,120.0,20191231
425,Alec Burks,Golden State Warriors,38:14,9,20,0.45,4,5,0.8,6,9,0.667,1,3,4,4,1,1,0,0,28,2,38:14,0.584,0.55,0.25,0.45,2.7,9.2,5.7,17.6,1.4,2.1,0.0,29.7,123.0,117.0,20191231
426,Draymond Green,Golden State Warriors,35:48,4,11,0.364,2,6,0.333,0,0,0.0,0,10,10,9,1,1,2,2,10,0,35:48,0.455,0.455,0.545,0.0,0.0,32.9,15.3,35.0,1.5,2.3,15.4,17.2,100.0,110.0,20191231
427,Marquese Chriss,Golden State Warriors,33:57,3,6,0.5,0,0,0.0,1,2,0.5,5,6,11,5,1,1,3,3,7,-1,33:57,0.509,0.5,0.0,0.333,15.0,20.8,17.7,19.9,1.5,2.4,30.4,13.8,108.0,113.0,20191231
428,Ky Bowman,Golden State Warriors,21:07,4,9,0.444,0,2,0.0,1,1,1.0,1,2,3,3,1,0,0,1,9,1,21:07,0.477,0.444,0.222,0.111,4.8,11.2,7.8,22.2,2.5,0.0,0.0,21.2,112.0,115.0,20191231
429,Eric Paschall,Golden State Warriors,17:48,1,4,0.25,0,1,0.0,1,1,1.0,0,0,0,3,0,0,1,1,3,-7,17:48,0.338,0.25,0.25,0.25,0.0,0.0,0.0,21.8,0.0,0.0,18.4,14.5,80.0,124.0,20191231
430,Jacob Evans,Golden State Warriors,17:05,0,4,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,1,0,1,0,-5,17:05,0.0,0.0,0.5,0.0,0.0,13.8,6.4,0.0,0.0,4.8,0.0,11.1,0.0,116.0,20191231
431,Omari Spellman,Golden State Warriors,11:45,2,6,0.333,0,1,0.0,0,1,0.0,0,1,1,1,1,0,0,1,4,-3,11:45,0.311,0.333,0.167,0.167,0.0,10.0,4.7,12.9,4.5,0.0,0.0,26.0,69.0,111.0,20191231
432,Alen Smailagić,Golden State Warriors,10:12,3,6,0.5,1,2,0.5,0,0,0.0,1,2,3,1,0,1,0,2,7,-3,10:12,0.583,0.583,0.333,0.0,10.0,23.1,16.1,18.3,0.0,8.0,0.0,27.9,121.0,111.0,20191231
433,D'Angelo Russell,Golden State Warriors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191231
434,Team Totals,Golden State Warriors,265,44,96,0.458,12,27,0.444,13,18,0.722,9,35,44,31,5,6,8,14,113,0,265,0.544,0.521,0.281,0.188,17.3,77.8,45.4,70.5,4.9,9.2,7.1,100.0,111.7,115.7,20191231
435,Glenn Robinson III,Golden State Warriors,31:27,7,14,0.5,1,3,0.333,1,2,0.5,1,5,6,1,0,0,1,1,16,-22,31:27,0.538,0.536,0.214,0.143,3.6,14.4,9.6,6.8,0.0,0.0,6.3,23.7,101.0,110.0,20200102
436,Damion Lee,Golden State Warriors,27:29,4,11,0.364,0,4,0.0,2,2,1.0,1,2,3,2,2,0,4,2,10,-19,27:29,0.421,0.364,0.364,0.182,4.2,6.6,5.5,13.4,3.7,0.0,25.2,27.1,70.0,106.0,20200102
437,Draymond Green,Golden State Warriors,22:24,1,4,0.25,0,3,0.0,0,0,0.0,0,3,3,6,1,0,1,1,2,-18,22:24,0.25,0.25,0.75,0.0,0.0,12.1,6.8,41.7,2.3,0.0,20.0,10.5,80.0,106.0,20200102
438,Marquese Chriss,Golden State Warriors,22:20,3,6,0.5,0,0,0.0,0,2,0.0,2,5,7,5,0,1,0,3,6,-8,22:20,0.436,0.5,0.0,0.333,10.2,20.3,15.8,40.5,0.0,4.1,0.0,14.5,115.0,104.0,20200102
439,Alec Burks,Golden State Warriors,22:17,3,5,0.6,1,1,1.0,0,0,0.0,0,3,3,1,1,0,4,5,7,-11,22:17,0.7,0.7,0.2,0.0,0.0,12.2,6.8,8.1,2.3,0.0,44.4,19.0,69.0,105.0,20200102
440,Ky Bowman,Golden State Warriors,27:25,2,9,0.222,0,2,0.0,0,0,0.0,0,2,2,2,4,0,1,3,4,-4,27:25,0.222,0.222,0.222,0.0,0.0,6.6,3.7,11.9,7.5,0.0,10.0,17.1,50.0,97.0,20200102
441,Eric Paschall,Golden State Warriors,26:16,6,14,0.429,0,3,0.0,1,2,0.5,1,6,7,0,0,0,2,1,13,-7,26:16,0.437,0.429,0.214,0.143,4.4,20.7,13.5,0.0,0.0,0.0,11.8,30.2,77.0,107.0,20200102
442,Jacob Evans,Golden State Warriors,22:49,3,6,0.5,0,0,0.0,3,4,0.75,0,4,4,1,0,0,0,0,9,6,22:49,0.58,0.5,0.0,0.667,0.0,15.9,8.9,7.9,0.0,0.0,0.0,16.0,122.0,110.0,20200102
443,Omari Spellman,Golden State Warriors,21:40,3,4,0.75,1,2,0.5,3,3,1.0,1,4,5,1,0,0,2,2,10,-1,21:40,0.94,0.875,0.5,0.75,5.3,16.7,11.7,8.4,0.0,0.0,27.3,15.9,133.0,108.0,20200102
444,Alen Smailagić,Golden State Warriors,15:53,1,4,0.25,0,2,0.0,5,6,0.833,1,2,3,1,1,0,1,2,7,9,15:53,0.527,0.25,0.5,1.5,7.2,11.4,9.5,10.1,3.2,0.0,13.1,22.6,106.0,104.0,20200102
445,D'Angelo Russell,Golden State Warriors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200102
446,Team Totals,Golden State Warriors,240,33,77,0.429,3,20,0.15,15,21,0.714,7,36,43,20,9,1,16,20,84,0,240,0.487,0.448,0.26,0.273,16.7,67.9,45.3,60.6,9.6,1.9,15.6,100.0,89.5,105.4,20200102
447,Damion Lee,Golden State Warriors,32:29,5,12,0.417,2,2,1.0,2,2,1.0,0,5,5,3,1,1,2,2,14,-18,32:29,0.543,0.5,0.167,0.167,0.0,18.5,8.4,17.3,1.5,2.6,13.4,20.0,99.0,113.0,20200104
448,Glenn Robinson III,Golden State Warriors,31:15,1,11,0.091,0,2,0.0,2,2,1.0,1,5,6,1,1,0,1,3,4,-9,31:15,0.168,0.091,0.182,0.182,3.2,19.2,10.5,4.9,1.6,0.0,7.8,18.0,46.0,114.0,20200104
449,Draymond Green,Golden State Warriors,21:36,0,2,0.0,0,2,0.0,2,2,1.0,1,5,6,3,0,1,1,1,2,-11,21:36,0.347,0.0,1.0,1.0,4.6,27.8,15.2,20.2,0.0,4.0,25.8,7.8,97.0,113.0,20200104
450,Willie Cauley-Stein,Golden State Warriors,14:10,2,5,0.4,0,0,0.0,1,2,0.5,1,2,3,0,0,0,1,1,5,-15,14:10,0.425,0.4,0.0,0.4,7.1,16.9,11.6,0.0,0.0,0.0,14.5,21.2,79.0,118.0,20200104
451,Ky Bowman,Golden State Warriors,13:32,1,5,0.2,0,0,0.0,0,0,0.0,0,2,2,2,0,0,2,3,2,-20,13:32,0.2,0.2,0.0,0.0,0.0,17.7,8.1,24.1,0.0,0.0,28.6,22.6,44.0,118.0,20200104
452,Alec Burks,Golden State Warriors,31:33,5,13,0.385,3,6,0.5,14,14,1.0,2,5,7,5,1,0,2,2,27,10,31:33,0.705,0.5,0.462,1.077,6.3,19.0,12.1,30.0,1.5,0.0,9.5,29.2,143.0,114.0,20200104
453,Omari Spellman,Golden State Warriors,20:27,8,11,0.727,4,4,1.0,3,4,0.75,2,3,5,1,4,1,1,0,23,0,20:27,0.901,0.909,0.364,0.364,9.8,17.6,13.3,16.5,9.5,4.2,7.3,29.3,155.0,94.0,20200104
454,Jacob Evans,Golden State Warriors,19:47,2,5,0.4,1,1,1.0,1,2,0.5,1,1,2,3,1,0,2,3,6,5,19:47,0.51,0.5,0.2,0.4,5.1,6.1,5.5,25.9,2.5,0.0,25.4,17.4,92.0,115.0,20200104
455,Eric Paschall,Golden State Warriors,19:07,4,7,0.571,1,1,1.0,0,0,0.0,0,2,2,4,1,0,2,2,9,0,19:07,0.643,0.643,0.143,0.0,0.0,12.6,5.7,43.8,2.5,0.0,22.2,20.5,105.0,113.0,20200104
456,Jordan Poole,Golden State Warriors,18:28,2,5,0.4,0,3,0.0,0,0,0.0,0,0,0,2,2,0,0,1,4,19,18:28,0.4,0.4,0.6,0.0,0.0,0.0,0.0,18.7,5.3,0.0,0.0,11.8,98.0,110.0,20200104
457,Marquese Chriss,Golden State Warriors,17:36,3,6,0.5,0,0,0.0,2,4,0.5,3,1,4,2,2,0,0,1,8,4,17:36,0.515,0.5,0.0,0.667,17.0,6.8,12.4,22.0,5.5,0.0,0.0,19.2,128.0,108.0,20200104
458,Alen Smailagić,Golden State Warriors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200104
459,Team Totals,Golden State Warriors,240,33,82,0.402,11,21,0.524,27,32,0.844,11,31,42,26,13,3,14,19,104,0,240,0.541,0.47,0.256,0.39,22.9,77.5,47.7,78.8,13.2,5.4,12.7,100.0,105.3,112.4,20200104
460,Eric Paschall,Golden State Warriors,30:52,5,9,0.556,0,3,0.0,2,4,0.5,0,4,4,1,1,0,4,0,12,-19,30:52,0.558,0.556,0.333,0.444,0.0,15.6,7.1,5.9,1.5,0.0,27.1,19.6,79.0,110.0,20200106
461,Damion Lee,Golden State Warriors,29:07,3,11,0.273,1,6,0.167,1,2,0.5,0,5,5,2,2,0,0,2,8,-6,29:07,0.337,0.318,0.545,0.182,0.0,20.6,9.5,11.3,3.1,0.0,0.0,16.7,79.0,105.0,20200106
462,Glenn Robinson III,Golden State Warriors,26:41,7,13,0.538,1,2,0.5,1,2,0.5,0,5,5,1,0,0,2,3,16,-12,26:41,0.576,0.577,0.154,0.154,0.0,22.5,10.3,8.4,0.0,0.0,12.6,24.4,98.0,112.0,20200106
463,Willie Cauley-Stein,Golden State Warriors,26:16,4,8,0.5,0,0,0.0,0,0,0.0,6,3,9,5,2,1,0,0,8,-10,26:16,0.5,0.5,0.0,0.0,23.3,13.7,18.9,34.2,3.5,3.6,0.0,12.5,136.0,103.0,20200106
464,Ky Bowman,Golden State Warriors,22:21,3,10,0.3,1,3,0.333,1,2,0.5,0,2,2,2,3,0,5,4,8,-3,22:21,0.368,0.35,0.3,0.2,0.0,10.7,4.9,15.6,6.2,0.0,31.5,29.1,55.0,99.0,20200106
465,Alec Burks,Golden State Warriors,25:41,2,10,0.2,0,4,0.0,6,6,1.0,1,5,6,3,0,1,2,3,10,-12,25:41,0.396,0.2,0.4,0.6,4.0,23.4,12.9,18.5,0.0,3.7,13.7,23.4,85.0,109.0,20200106
466,Omari Spellman,Golden State Warriors,22:06,4,8,0.5,0,2,0.0,5,6,0.833,1,5,6,2,2,0,1,1,13,2,22:06,0.611,0.5,0.25,0.75,4.6,27.1,15.0,17.2,4.1,0.0,8.6,21.6,123.0,102.0,20200106
467,Jacob Evans,Golden State Warriors,18:53,1,4,0.25,0,2,0.0,2,2,1.0,0,1,1,0,1,1,2,2,4,-7,18:53,0.41,0.25,0.5,0.5,0.0,6.4,2.9,0.0,2.4,5.0,29.1,14.9,61.0,105.0,20200106
468,Jordan Poole,Golden State Warriors,16:19,2,4,0.5,1,3,0.333,4,4,1.0,0,1,1,1,2,0,0,1,9,5,16:19,0.781,0.625,0.75,1.0,0.0,7.4,3.4,10.5,5.6,0.0,0.0,14.5,168.0,101.0,20200106
469,Marquese Chriss,Golden State Warriors,14:41,2,7,0.286,1,1,1.0,3,4,0.75,2,3,5,1,0,1,1,2,8,-9,14:41,0.457,0.357,0.143,0.571,13.9,24.5,18.8,11.9,0.0,6.4,10.2,27.3,98.0,107.0,20200106
470,Alen Smailagić,Golden State Warriors,7:03,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,6,7:03,0.5,0.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,11.6,116.0,116.0,20200106
471,Team Totals,Golden State Warriors,240,34,86,0.395,5,26,0.192,25,32,0.781,10,34,44,19,13,4,17,18,98,0,240,0.49,0.424,0.302,0.372,21.3,85.0,50.6,55.9,12.4,7.8,14.5,100.0,93.6,106.0,20200106
472,Draymond Green,Golden State Warriors,33:38,1,7,0.143,1,5,0.2,2,2,1.0,0,8,8,8,2,1,4,4,5,-7,33:38,0.317,0.214,0.714,0.286,0.0,25.4,11.5,36.2,2.8,3.1,33.7,14.9,74.0,100.0,20200108
473,Damion Lee,Golden State Warriors,32:03,4,13,0.308,4,8,0.5,3,3,1.0,0,4,4,4,1,0,3,2,15,-3,32:03,0.524,0.462,0.615,0.231,0.0,13.3,6.1,22.2,1.5,0.0,17.3,22.8,93.0,108.0,20200108
474,Glenn Robinson III,Golden State Warriors,29:10,6,13,0.462,2,4,0.5,1,1,1.0,4,3,7,1,1,0,2,3,15,1,29:10,0.558,0.538,0.308,0.077,12.2,11.0,11.6,7.1,1.6,0.0,13.0,22.3,103.0,108.0,20200108
475,Ky Bowman,Golden State Warriors,23:07,3,9,0.333,1,5,0.2,0,0,0.0,0,1,1,3,2,0,1,3,7,1,23:07,0.389,0.389,0.556,0.0,0.0,4.6,2.1,23.3,4.1,0.0,10.0,18.2,82.0,103.0,20200108
476,Willie Cauley-Stein,Golden State Warriors,20:54,4,6,0.667,0,0,0.0,2,2,1.0,2,9,11,0,0,0,0,3,10,-3,20:54,0.727,0.667,0.0,0.333,8.5,45.9,25.5,0.0,0.0,0.0,0.0,13.9,152.0,106.0,20200108
477,Alec Burks,Golden State Warriors,26:24,5,13,0.385,3,5,0.6,6,6,1.0,2,3,5,7,0,1,1,5,19,-8,26:24,0.607,0.5,0.385,0.462,6.7,12.1,9.2,53.2,0.0,4.0,6.0,26.6,134.0,108.0,20200108
478,Jacob Evans,Golden State Warriors,18:50,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,2,1,1,3,0,2,-10,18:50,0.2,0.2,0.4,0.0,0.0,11.3,5.1,16.7,2.5,5.5,37.5,17.9,38.0,101.0,20200108
479,Omari Spellman,Golden State Warriors,17:37,3,6,0.5,3,5,0.6,2,2,1.0,1,4,5,1,0,1,1,3,11,2,17:37,0.799,0.75,0.833,0.333,5.0,24.2,13.8,11.0,0.0,5.9,12.7,18.9,132.0,105.0,20200108
480,Jordan Poole,Golden State Warriors,14:26,0,3,0.0,0,1,0.0,0,2,0.0,0,3,3,2,0,0,0,1,0,-8,14:26,0.0,0.0,0.333,0.667,0.0,22.2,10.1,20.2,0.0,0.0,0.0,11.3,31.0,109.0,20200108
481,Eric Paschall,Golden State Warriors,12:22,2,5,0.4,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,5,4,-4,12:22,0.4,0.4,0.2,0.0,7.2,8.6,7.8,15.4,0.0,0.0,16.7,20.5,78.0,111.0,20200108
482,Alen Smailagić,Golden State Warriors,11:29,4,7,0.571,1,2,0.5,1,2,0.5,2,2,4,0,0,0,2,1,10,-6,11:29,0.635,0.643,0.286,0.286,15.5,18.6,16.9,0.0,0.0,0.0,20.2,36.3,96.0,110.0,20200108
483,Team Totals,Golden State Warriors,240,33,87,0.379,15,38,0.395,17,20,0.85,12,40,52,29,7,4,18,30,98,0,240,0.511,0.466,0.437,0.23,22.2,88.9,52.5,87.9,6.9,8.7,15.8,100.0,96.7,105.5,20200108
484,Glenn Robinson III,Golden State Warriors,33:59,7,12,0.583,1,4,0.25,2,2,1.0,0,3,3,4,2,0,3,2,17,-17,33:59,0.66,0.625,0.333,0.167,0.0,10.1,4.2,20.8,2.8,0.0,18.9,19.2,106.0,106.0,20200110
485,Draymond Green,Golden State Warriors,31:03,3,9,0.333,1,6,0.167,1,2,0.5,0,6,6,4,1,1,1,3,8,-6,31:03,0.405,0.389,0.667,0.222,0.0,22.1,9.3,19.1,1.5,3.4,9.2,14.4,87.0,104.0,20200110
486,Damion Lee,Golden State Warriors,30:59,4,13,0.308,0,5,0.0,2,3,0.667,1,5,6,5,1,0,1,1,10,-6,30:59,0.349,0.308,0.385,0.231,2.7,18.4,9.3,25.1,1.5,0.0,6.5,20.3,84.0,107.0,20200110
487,Omari Spellman,Golden State Warriors,27:48,6,12,0.5,4,8,0.5,1,1,1.0,2,3,5,3,3,0,2,5,17,-9,27:48,0.683,0.667,0.667,0.083,6.0,12.3,8.6,19.4,5.1,0.0,13.9,21.3,117.0,100.0,20200110
488,Ky Bowman,Golden State Warriors,18:13,1,4,0.25,0,2,0.0,0,2,0.0,1,0,1,3,1,0,0,2,2,-10,18:13,0.205,0.25,0.5,0.5,4.5,0.0,2.6,23.0,2.6,0.0,0.0,11.0,76.0,109.0,20200110
489,Alec Burks,Golden State Warriors,31:37,3,17,0.176,1,7,0.143,9,9,1.0,2,6,8,5,0,0,2,1,16,7,31:37,0.382,0.206,0.412,0.529,5.2,21.7,12.1,23.4,0.0,0.0,8.7,29.8,89.0,110.0,20200110
490,Eric Paschall,Golden State Warriors,18:34,5,10,0.5,0,1,0.0,2,2,1.0,2,3,5,1,0,0,0,3,12,-8,18:34,0.551,0.5,0.1,0.2,8.9,18.5,12.9,10.7,0.0,0.0,0.0,24.0,120.0,110.0,20200110
491,Willie Cauley-Stein,Golden State Warriors,16:13,2,3,0.667,0,0,0.0,0,2,0.0,2,5,7,1,0,0,0,1,4,1,16:13,0.515,0.667,0.0,0.667,10.2,35.2,20.7,9.5,0.0,0.0,0.0,9.8,118.0,107.0,20200110
492,Jordan Poole,Golden State Warriors,15:31,2,7,0.286,1,5,0.2,0,0,0.0,0,0,0,2,0,0,1,2,5,3,15:31,0.357,0.357,0.714,0.0,0.0,0.0,0.0,20.1,0.0,0.0,12.5,21.2,72.0,114.0,20200110
493,Jacob Evans,Golden State Warriors,11:45,3,8,0.375,0,1,0.0,1,2,0.5,2,1,3,0,1,0,0,2,7,-4,11:45,0.394,0.375,0.125,0.25,14.1,9.7,12.3,0.0,4.0,0.0,0.0,31.0,90.0,103.0,20200110
494,Alen Smailagić,Golden State Warriors,4:18,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,4,4:18,1.0,1.0,0.0,0.0,19.2,26.6,22.3,0.0,0.0,0.0,0.0,9.5,206.0,109.0,20200110
495,Team Totals,Golden State Warriors,240,37,96,0.385,8,39,0.205,18,25,0.72,13,33,46,28,9,1,10,22,100,0,240,0.467,0.427,0.406,0.26,22.4,78.6,46.0,75.7,8.8,2.2,8.5,100.0,98.1,107.0,20200110
496,D'Angelo Russell,Golden State Warriors,34:39,12,24,0.5,5,9,0.556,5,6,0.833,1,6,7,4,0,0,2,1,34,-10,34:39,0.638,0.604,0.375,0.25,2.6,15.7,9.1,30.2,0.0,0.0,7.0,32.2,123.0,118.0,20200112
497,Glenn Robinson III,Golden State Warriors,28:48,3,7,0.429,1,5,0.2,1,1,1.0,2,5,7,0,2,0,2,2,8,-10,28:48,0.538,0.5,0.714,0.143,6.2,15.7,10.9,0.0,3.1,0.0,21.2,12.8,90.0,111.0,20200112
498,Alec Burks,Golden State Warriors,27:32,4,12,0.333,1,2,0.5,4,5,0.8,1,5,6,0,0,0,3,3,13,-15,27:32,0.458,0.375,0.167,0.417,3.2,16.4,9.8,0.0,0.0,0.0,17.4,24.3,80.0,118.0,20200112
499,Omari Spellman,Golden State Warriors,26:46,3,7,0.429,3,3,1.0,3,6,0.5,2,2,4,3,1,2,2,3,12,-13,26:46,0.622,0.643,0.429,0.857,6.6,6.8,6.7,18.2,1.7,5.5,17.2,16.9,114.0,115.0,20200112
500,Draymond Green,Golden State Warriors,23:03,1,5,0.2,1,2,0.5,0,0,0.0,2,6,8,4,3,3,4,3,3,-7,23:03,0.3,0.3,0.4,0.0,7.7,23.6,15.6,25.3,5.8,9.6,44.4,15.2,64.0,97.0,20200112
501,Eric Paschall,Golden State Warriors,29:55,5,12,0.417,0,1,0.0,0,0,0.0,3,2,5,5,5,0,2,1,10,-12,29:55,0.417,0.417,0.083,0.0,8.9,6.1,7.5,29.7,7.5,0.0,14.3,18.2,96.0,106.0,20200112
502,Jordan Poole,Golden State Warriors,27:27,4,11,0.364,4,9,0.444,1,1,1.0,0,3,3,2,0,0,1,2,13,-11,27:27,0.568,0.545,0.818,0.091,0.0,9.9,4.9,12.5,0.0,0.0,8.0,17.7,109.0,121.0,20200112
503,Jacob Evans,Golden State Warriors,17:48,3,9,0.333,2,3,0.667,0,0,0.0,1,0,1,3,0,0,2,2,8,-13,17:48,0.444,0.444,0.333,0.0,5.0,0.0,2.5,30.1,0.0,0.0,18.2,24.1,88.0,125.0,20200112
504,Willie Cauley-Stein,Golden State Warriors,16:58,0,5,0.0,0,0,0.0,1,2,0.5,0,3,3,1,0,0,3,1,1,-10,16:58,0.085,0.0,0.0,0.4,0.0,16.0,7.9,8.1,0.0,0.0,33.8,20.4,19.0,118.0,20200112
505,Alen Smailagić,Golden State Warriors,7:04,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,1,1,0,0,1,7:04,0.0,0.0,0.0,0.0,0.0,38.4,19.0,19.4,0.0,10.4,100.0,5.5,45.0,103.0,20200112
506,Kevon Looney,Golden State Warriors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200112
507,Team Totals,Golden State Warriors,240,35,92,0.38,17,34,0.5,15,21,0.714,12,35,47,23,11,6,22,18,102,0,240,0.504,0.473,0.37,0.228,22.2,66.0,43.9,65.7,10.2,9.2,17.9,100.0,94.9,113.6,20200112
508,D'Angelo Russell,Golden State Warriors,34:10,5,17,0.294,0,6,0.0,3,4,0.75,0,3,3,8,0,0,6,1,13,-23,34:10,0.346,0.294,0.353,0.235,0.0,9.6,4.7,35.1,0.0,0.0,24.2,32.6,68.0,133.0,20200114
509,Glenn Robinson III,Golden State Warriors,31:37,6,10,0.6,1,4,0.25,0,0,0.0,2,5,7,2,1,0,1,0,13,-27,31:37,0.65,0.65,0.4,0.0,6.7,17.3,11.9,10.2,1.6,0.0,9.1,15.6,121.0,127.0,20200114
510,Alec Burks,Golden State Warriors,29:15,4,13,0.308,2,6,0.333,0,0,0.0,1,5,6,5,0,0,1,2,10,-21,29:15,0.385,0.385,0.462,0.0,3.6,18.6,11.1,25.3,0.0,0.0,7.1,21.5,88.0,130.0,20200114
511,Omari Spellman,Golden State Warriors,27:25,4,9,0.444,0,3,0.0,2,2,1.0,1,3,4,0,0,0,0,0,10,-20,27:25,0.506,0.444,0.333,0.222,3.9,11.9,7.9,0.0,0.0,0.0,0.0,16.2,106.0,133.0,20200114
512,Draymond Green,Golden State Warriors,27:17,2,6,0.333,1,3,0.333,0,0,0.0,0,3,3,4,1,0,2,3,5,-21,27:17,0.417,0.417,0.5,0.0,0.0,12.0,5.9,19.8,1.8,0.0,25.0,13.2,79.0,128.0,20200114
513,Jordan Poole,Golden State Warriors,28:01,6,12,0.5,3,7,0.429,2,4,0.5,0,2,2,5,0,0,1,0,17,-9,28:01,0.618,0.625,0.583,0.333,0.0,7.8,3.9,29.8,0.0,0.0,6.8,23.7,119.0,134.0,20200114
514,Eric Paschall,Golden State Warriors,25:19,7,11,0.636,2,2,1.0,0,0,0.0,1,2,3,0,0,0,2,4,16,-6,25:19,0.727,0.727,0.182,0.0,4.2,8.6,6.4,0.0,0.0,0.0,15.4,23.1,108.0,132.0,20200114
515,Willie Cauley-Stein,Golden State Warriors,17:38,3,5,0.6,0,0,0.0,2,2,1.0,1,5,6,0,2,1,0,3,8,-3,17:38,0.68,0.6,0.0,0.4,6.0,30.9,18.4,0.0,5.7,4.6,0.0,15.0,141.0,109.0,20200114
516,Alen Smailagić,Golden State Warriors,11:58,2,3,0.667,0,1,0.0,1,1,1.0,1,0,1,3,0,0,1,2,5,-1,11:58,0.727,0.667,0.333,0.333,8.9,0.0,4.5,38.8,0.0,0.0,22.5,16.7,133.0,135.0,20200114
517,Jacob Evans,Golden State Warriors,7:20,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-4,7:20,0.0,0.0,0.0,0.0,0.0,14.9,7.4,0.0,0.0,0.0,0.0,6.1,0.0,130.0,20200114
518,Kevon Looney,Golden State Warriors,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200114
519,Team Totals,Golden State Warriors,240,39,87,0.448,9,32,0.281,10,13,0.769,7,29,36,27,4,1,14,16,97,0,240,0.523,0.5,0.368,0.149,15.6,65.9,40.4,69.2,4.2,1.7,13.1,100.0,100.8,128.9,20200114
520,Damion Lee,Golden State Warriors,37:12,7,17,0.412,3,9,0.333,4,4,1.0,2,3,5,6,1,1,3,3,21,7,37:12,0.56,0.5,0.529,0.235,5.6,9.1,7.3,26.7,1.3,2.2,13.8,24.5,110.0,122.0,20200116
521,D'Angelo Russell,Golden State Warriors,36:24,6,18,0.333,6,12,0.5,1,2,0.5,1,2,3,9,3,0,3,3,19,-12,36:24,0.503,0.5,0.667,0.111,2.9,6.2,4.5,39.4,3.9,0.0,13.7,25.2,103.0,118.0,20200116
522,Draymond Green,Golden State Warriors,35:49,2,8,0.25,0,2,0.0,2,2,1.0,0,8,8,8,1,2,0,3,6,4,35:49,0.338,0.25,0.25,0.25,0.0,25.2,12.1,30.3,1.3,4.6,0.0,10.4,114.0,115.0,20200116
523,Willie Cauley-Stein,Golden State Warriors,33:10,4,5,0.8,0,0,0.0,2,4,0.5,4,2,6,2,1,1,1,2,10,-15,33:10,0.74,0.8,0.0,0.8,12.5,6.8,9.8,9.0,1.4,2.5,12.9,9.8,147.0,123.0,20200116
